# time, ED spin correlation, NQS regularization spin correlation, NQS diagonalization spin correlation, NQS geometric spin correlation
3.559999999999999831e-01, -6.933025484497511437e-01, -6.936894048903063936e-01, -6.936781078120166644e-01, -6.934898789422048182e-01
3.569999999999999840e-01, -6.926237308395107872e-01, -6.930169167578283940e-01, -6.930054470676748624e-01, -6.928141624676478205e-01
3.579999999999999849e-01, -6.919353394607724583e-01, -6.923348320981025372e-01, -6.923231908048135264e-01, -6.921288614166403175e-01
3.589999999999999858e-01, -6.912374514126505831e-01, -6.916432271541813614e-01, -6.916314152876573695e-01, -6.914340524685158584e-01
3.599999999999999867e-01, -6.905301448578771151e-01, -6.909421792337376855e-01, -6.909301978449510218e-01, -6.907298133666707196e-01
3.609999999999999876e-01, -6.898134990140463163e-01, -6.902317667004420620e-01, -6.902196168613202731e-01, -6.900162229098665279e-01
3.619999999999999885e-01, -6.890875941447441866e-01, -6.895120689651907941e-01, -6.894997517685164112e-01, -6.892933609434162001e-01
3.629999999999999893e-01, -6.883525115505571002e-01, -6.887831664772497975e-01, -6.887706830365396549e-01, -6.885613083502527543e-01
3.639999999999999902e-01, -6.876083335599674218e-01, -6.880451407152543553e-01, -6.880324921646505665e-01, -6.878201470418795482e-01
3.649999999999999911e-01, -6.868551435201317723e-01, -6.872980741781100633e-01, -6.872852616722632257e-01, -6.870699599492090526e-01
3.659999999999999920e-01, -6.860930257875476057e-01, -6.865420503757821979e-01, -6.865290750897233840e-01, -6.863108310132837175e-01
3.669999999999999929e-01, -6.853220657186042120e-01, -6.857771538199541883e-01, -6.857640169489761517e-01, -6.855428451758854846e-01
3.679999999999999938e-01, -6.845423496600233637e-01, -6.850034700145877231e-01, -6.849901727741176671e-01, -6.847660883700322776e-01
3.689999999999999947e-01, -6.837539649391883856e-01, -6.842210854463646186e-01, -6.842076290718386300e-01, -6.839806475103645811e-01
3.699999999999999956e-01, -6.829569998543639775e-01, -6.834300875750288773e-01, -6.834164733217548138e-01, -6.831866104834206643e-01
3.709999999999999964e-01, -6.821515436648067920e-01, -6.826305648236006274e-01, -6.826167939666309969e-01, -6.823840661378025585e-01
3.719999999999999973e-01, -6.813376865807678762e-01, -6.818226065685055737e-01, -6.818086804024939829e-01, -6.815731042742360080e-01
3.729999999999999982e-01, -6.805155197533900857e-01, -6.810063031295746638e-01, -6.809922229686405926e-01, -6.807538156355230630e-01
3.739999999999999991e-01, -6.796851352644983635e-01, -6.801817457599521610e-01, -6.801675129375394091e-01, -6.799262918963862035e-01
3.750000000000000000e-01, -6.788466261162874327e-01, -6.793490266358911400e-01, -6.793346425046267179e-01, -6.790906256532116547e-01
3.760000000000000009e-01, -6.780000862209059065e-01, -6.785082388464533931e-01, -6.784937047779993069e-01, -6.782469104136883420e-01
3.770000000000000018e-01, -6.771456103899367029e-01, -6.776594763831024215e-01, -6.776447937680060152e-01, -6.773952405863437054e-01
3.780000000000000027e-01, -6.762832943237797600e-01, -6.768028341291930650e-01, -6.767880043767344755e-01, -6.765357114699772634e-01
3.790000000000000036e-01, -6.754132346009331656e-01, -6.759384078493604342e-01, -6.759234323874021566e-01, -6.756684192429993630e-01
3.800000000000000044e-01, -6.745355286671761430e-01, -6.750662941788126981e-01, -6.750511744536441539e-01, -6.747934609526643479e-01
3.810000000000000053e-01, -6.736502748246560035e-01, -6.741865906125271701e-01, -6.741713280887067228e-01, -6.739109345042122445e-01
3.820000000000000062e-01, -6.727575722208776199e-01, -6.732993954943484738e-01, -6.732839916545412251e-01, -6.730209386499090840e-01
3.830000000000000071e-01, -6.718575208375995311e-01, -6.724048080059871202e-01, -6.723892643508040390e-01, -6.721235729779976298e-01
3.840000000000000080e-01, -6.709502214796358999e-01, -6.715029281559291574e-01, -6.714872462037627665e-01, -6.712189379015492952e-01
3.850000000000000089e-01, -6.700357757635663214e-01, -6.705938567682493412e-01, -6.705780380551081832e-01, -6.703071346472267988e-01
3.860000000000000098e-01, -6.691142861063550384e-01, -6.696776954713368202e-01, -6.696617415506748161e-01, -6.693882652439524517e-01
3.870000000000000107e-01, -6.681858557138804500e-01, -6.687545466865276733e-01, -6.687384591290721492e-01, -6.684624325114904009e-01
3.880000000000000115e-01, -6.672505885693760241e-01, -6.678245136166414131e-01, -6.678082940102254561e-01, -6.675297400489363930e-01
3.890000000000000124e-01, -6.663085894217841698e-01, -6.668877002344449911e-01, -6.668713501838287039e-01, -6.665902922231220495e-01
3.900000000000000133e-01, -6.653599637740248429e-01, -6.659442112710168837e-01, -6.659277323977108587e-01, -6.656441941569331000e-01
3.910000000000000142e-01, -6.644048178711787767e-01, -6.649941522040310193e-01, -6.649775461461189252e-01, -6.646915517175401300e-01
3.920000000000000151e-01, -6.634432586885887773e-01, -6.640376292459526653e-01, -6.640208976579120570e-01, -6.637324715045497259e-01
3.930000000000000160e-01, -6.624753939198783081e-01, -6.630747493321645925e-01, -6.630578938846792836e-01, -6.627670608380702433e-01
3.940000000000000169e-01, -6.615013319648892498e-01, -6.621056201089894344e-01, -6.620886424887701960e-01, -6.617954277466983060e-01
3.950000000000000178e-01, -6.605211819175427213e-01, -6.611303499216533153e-01, -6.611132518312492490e-01, -6.608176809554247022e-01
3.960000000000000187e-01, -6.595350535536192993e-01, -6.601490478021548869e-01, -6.601318309597697942e-01, -6.598339298734618996e-01
3.970000000000000195e-01, -6.585430573184654079e-01, -6.591618234570738588e-01, -6.591444895963705086e-01, -6.588442845819976190e-01
3.980000000000000204e-01, -6.575453043146215482e-01, -6.581687872552851593e-01, -6.581513381251962169e-01, -6.578488558218674731e-01
3.990000000000000213e-01, -6.565419062893818047e-01, -6.571700502156060386e-01, -6.571524875801458832e-01, -6.568477549811592153e-01
4.000000000000000222e-01, -6.555329756222758597e-01, -6.561657239943791131e-01, -6.561480496324437750e-01, -6.558410940827400504e-01
4.010000000000000231e-01, -6.545186253124840592e-01, -6.551559208729700323e-01, -6.551381365781405730e-01, -6.548289857717146667e-01
4.020000000000000240e-01, -6.534989689661804269e-01, -6.541407537451960907e-01, -6.541228613255463120e-01, -6.538115433028138801e-01
4.030000000000000249e-01, -6.524741207838100632e-01, -6.531203361046938882e-01, -6.531023373825887157e-01, -6.527888805277124451e-01
4.040000000000000258e-01, -6.514441955472978218e-01, -6.520947820322170463e-01, -6.520766788441108019e-01, -6.517611118822804750e-01
4.050000000000000266e-01, -6.504093086071937035e-01, -6.510642061828574301e-01, -6.510460003790949912e-01, -6.507283523737726894e-01
4.060000000000000275e-01, -6.493695758697536347e-01, -6.500287237732224055e-01, -6.500104172178283735e-01, -6.496907175679473845e-01
4.070000000000000284e-01, -6.483251137839569633e-01, -6.489884505685159510e-01, -6.489700451390022495e-01, -6.486483235761270061e-01
4.080000000000000293e-01, -6.472760393284653357e-01, -6.479435028696014509e-01, -6.479250004567480570e-01, -6.476012870421964385e-01
4.090000000000000302e-01, -6.462224699985215093e-01, -6.468939974999592391e-01, -6.468754000076171184e-01, -6.465497251295408976e-01
4.100000000000000311e-01, -6.451645237927887688e-01, -6.458400517926181639e-01, -6.458213611374954422e-01, -6.454937555079252043e-01
4.110000000000000320e-01, -6.441023192001366082e-01, -6.447817835770157657e-01, -6.447630016884677850e-01, -6.444334963403151040e-01
4.120000000000000329e-01, -6.430359751863686801e-01, -6.437193111657961708e-01, -6.437004399856181003e-01, -6.433690662696478491e-01
4.130000000000000338e-01, -6.419656111809000087e-01, -6.426527533415697935e-01, -6.426337948237833553e-01, -6.423005844055420521e-01
4.140000000000000346e-01, -6.408913470633803566e-01, -6.415822293436106438e-01, -6.415631854542472867e-01, -6.412281703109592446e-01
4.150000000000000355e-01, -6.398133031502679646e-01, -6.405078588544924623e-01, -6.404887315713867491e-01, -6.401519439888131435e-01
4.160000000000000364e-01, -6.387316001813544419e-01, -6.394297619866979865e-01, -6.394105532992657714e-01, -6.390720258685316235e-01
4.169999999999999818e-01, -6.376463593062408064e-01, -6.383480592691576083e-01, -6.383287711781818752e-01, -6.379885367925653972e-01
4.179999999999999827e-01, -6.365577020707711142e-01, -6.372628716337496169e-01, -6.372435061511650956e-01, -6.369015980028548407e-01
4.189999999999999836e-01, -6.354657504034180171e-01, -6.361743204017600295e-01, -6.361548795504313736e-01, -6.358113311272517443e-01
4.199999999999999845e-01, -6.343706266016262418e-01, -6.350825272702819158e-01, -6.350630130837908727e-01, -6.347178581658943219e-01
4.209999999999999853e-01, -6.332724533181173232e-01, -6.339876142985960694e-01, -6.339680288210157721e-01, -6.336213014775419206e-01
4.219999999999999862e-01, -6.321713535471508161e-01, -6.328897038944846232e-01, -6.328700491801643180e-01, -6.325217837658709819e-01
4.229999999999999871e-01, -6.310674506107498694e-01, -6.317889188005254564e-01, -6.317691969138664598e-01, -6.314194280657295932e-01
4.239999999999999880e-01, -6.299608681448896075e-01, -6.306853820803373090e-01, -6.306655950955734058e-01, -6.303143577293566224e-01
4.249999999999999889e-01, -6.288517300856493186e-01, -6.295792171047961405e-01, -6.295593671057664320e-01, -6.292066964125609951e-01
4.259999999999999898e-01, -6.277401606553325575e-01, -6.284705475382016404e-01, -6.284506366181338288e-01, -6.280965680608739943e-01
4.269999999999999907e-01, -6.266262843485532752e-01, -6.273594973244296380e-01, -6.273395275857140962e-01, -6.269840968956615912e-01
4.279999999999999916e-01, -6.255102259182936386e-01, -6.262461906730399930e-01, -6.262261642270070539e-01, -6.258694074002091323e-01
4.289999999999999925e-01, -6.243921103619312074e-01, -6.251307520453575073e-01, -6.251106710120524212e-01, -6.247526243057757167e-01
4.299999999999999933e-01, -6.232720629072394658e-01, -6.240133061405311876e-01, -6.239931726484830854e-01, -6.236338725776203740e-01
4.309999999999999942e-01, -6.221502089983623751e-01, -6.228939778815432149e-01, -6.228737940675487250e-01, -6.225132774010038172e-01
4.319999999999999951e-01, -6.210266742817649455e-01, -6.217728924012234648e-01, -6.217526604101156762e-01, -6.213909641671595541e-01
4.329999999999999960e-01, -6.199015845921612700e-01, -6.206501750282137353e-01, -6.206298970126389314e-01, -6.202670584592484548e-01
4.339999999999999969e-01, -6.187750659384204655e-01, -6.195259512729272000e-01, -6.195056293931168190e-01, -6.191416860382871201e-01
4.349999999999999978e-01, -6.176472444894537395e-01, -6.184003468134733339e-01, -6.183799832370211469e-01, -6.180149728290575961e-01
4.359999999999999987e-01, -6.165182465600849149e-01, -6.172734874815761774e-01, -6.172530843832065850e-01, -6.168870449059975503e-01
4.369999999999999996e-01, -6.153881985969016366e-01, -6.161454992484591831e-01, -6.161250588098078351e-01, -6.157580284790746816e-01
4.380000000000000004e-01, -6.142572271640949211e-01, -6.150165082107350578e-01, -6.149960326201139305e-01, -6.146280498796434788e-01
4.390000000000000013e-01, -6.131254589292827184e-01, -6.138866405762556377e-01, -6.138661320284319878e-01, -6.134972355462918747e-01
4.400000000000000022e-01, -6.119930206493239266e-01, -6.127560226499709772e-01, -6.127354833459379702e-01, -6.123657120106692497e-01
4.410000000000000031e-01, -6.108600391561226362e-01, -6.116247808197583513e-01, -6.116042129665111293e-01, -6.112336058833111041e-01
4.420000000000000040e-01, -6.097266413424217157e-01, -6.104930415422605838e-01, -6.104724473525651174e-01, -6.101010438394488533e-01
4.430000000000000049e-01, -6.085929541475914029e-01, -6.093609313286949547e-01, -6.093403130208655538e-01, -6.089681526048139615e-01
4.440000000000000058e-01, -6.074591045434120096e-01, -6.082285767306674362e-01, -6.082079365283427075e-01, -6.078350589414369676e-01
4.450000000000000067e-01, -6.063252195198544081e-01, -6.070961043259902601e-01, -6.070754444578980724e-01, -6.067018896334399614e-01
4.460000000000000075e-01, -6.051914260708560755e-01, -6.059636407044629580e-01, -6.059429634042099444e-01, -6.055687714728288373e-01
4.470000000000000084e-01, -6.040578511800979156e-01, -6.048313124537024743e-01, -6.048106199595318921e-01, -6.044358312452816628e-01
4.480000000000000093e-01, -6.029246218067828567e-01, -6.036992461449159908e-01, -6.036785406994948922e-01, -6.033031957159382674e-01
4.490000000000000102e-01, -6.017918648714156715e-01, -6.025675683187202702e-01, -6.025468521689087975e-01, -6.021709916151936071e-01
4.500000000000000111e-01, -6.006597072415894578e-01, -6.014364054709359086e-01, -6.014156808675660271e-01, -6.010393456244902399e-01
4.510000000000000120e-01, -5.995282757177753385e-01, -6.003058840383936889e-01, -6.002851532360503617e-01, -5.999083843621215717e-01
4.520000000000000129e-01, -5.983976970191210443e-01, -5.991761303847609188e-01, -5.991553956415518467e-01, -5.987782343690355447e-01
4.530000000000000138e-01, -5.972680977692589321e-01, -5.980472707863497828e-01, -5.980265343636850250e-01, -5.976490220946535370e-01
4.540000000000000147e-01, -5.961396044821244411e-01, -5.969194314179460115e-01, -5.968986955803218253e-01, -5.965208738826898172e-01
4.550000000000000155e-01, -5.950123435477858713e-01, -5.957927383386616427e-01, -5.957720053534324434e-01, -5.953939159569929807e-01
4.560000000000000164e-01, -5.938864412182894847e-01, -5.946673174777735715e-01, -5.946465896149342178e-01, -5.942682744073916057e-01
4.570000000000000173e-01, -5.927620235935193715e-01, -5.935432946205873028e-01, -5.935225741525617105e-01, -5.931440751755595597e-01
4.580000000000000182e-01, -5.916392166070743031e-01, -5.924207953943324556e-01, -5.924000845957443362e-01, -5.920214440408948509e-01
4.590000000000000191e-01, -5.905181460121627923e-01, -5.912999452540446121e-01, -5.912792464015063088e-01, -5.909005066064171308e-01
4.600000000000000200e-01, -5.893989373675195820e-01, -5.901808694684825829e-01, -5.901601848403809081e-01, -5.897813882846841826e-01
4.610000000000000209e-01, -5.882817160233430043e-01, -5.890636931060690973e-01, -5.890430249823472852e-01, -5.886642142837292813e-01
4.620000000000000218e-01, -5.871666071072557669e-01, -5.879485410208415974e-01, -5.879278916827853640e-01, -5.875491095930210905e-01
4.630000000000000226e-01, -5.860537355102907187e-01, -5.868355378384345622e-01, -5.868149095684570549e-01, -5.864361989694463206e-01
4.640000000000000235e-01, -5.849432258729034828e-01, -5.857248079420711573e-01, -5.857042030235096730e-01, -5.853256069233202519e-01
4.650000000000000244e-01, -5.838352025710122906e-01, -5.846164754586097301e-01, -5.845958961755052252e-01, -5.842174577044210171e-01
4.660000000000000253e-01, -5.827297897020692341e-01, -5.835106642445848646e-01, -5.834901128814777849e-01, -5.831118752880549705e-01
4.670000000000000262e-01, -5.816271110711600523e-01, -5.824074978722983964e-01, -5.823869767140199549e-01, -5.820089833611512553e-01
4.680000000000000271e-01, -5.805272901771382221e-01, -5.813070996159287462e-01, -5.812866109473989740e-01, -5.809089053083887899e-01
4.690000000000000280e-01, -5.794304501987946887e-01, -5.802095924376868830e-01, -5.801891385437052406e-01, -5.798117641983535631e-01
4.700000000000000289e-01, -5.783367139810600133e-01, -5.791150989739919375e-01, -5.790946821390352550e-01, -5.787176827697352310e-01
4.710000000000000298e-01, -5.772462040212478218e-01, -5.780237415216855634e-01, -5.780033640297055353e-01, -5.776267834175555782e-01
4.720000000000000306e-01, -5.761590424553335588e-01, -5.769356420242851557e-01, -5.769153061585120534e-01, -5.765391881794386109e-01
4.730000000000000315e-01, -5.750753510442758731e-01, -5.758509220582755939e-01, -5.758306301010143180e-01, -5.754550187219154012e-01
4.740000000000000324e-01, -5.739952511603801932e-01, -5.747697028194374003e-01, -5.747494570518721924e-01, -5.743743963267748942e-01
4.750000000000000333e-01, -5.729188637737041567e-01, -5.736921051092125357e-01, -5.736719078112159087e-01, -5.732974418774516856e-01
4.760000000000000342e-01, -5.718463094385103362e-01, -5.726182493211212643e-01, -5.725981027710596027e-01, -5.722242758454638700e-01
4.770000000000000351e-01, -5.707777082797627077e-01, -5.715482554272237614e-01, -5.715281619017607007e-01, -5.711550182768887485e-01
4.780000000000000360e-01, -5.697131799796741891e-01, -5.704822429646103643e-01, -5.704622047385239370e-01, -5.700897887788922702e-01
4.790000000000000369e-01, -5.686528437643019185e-01, -5.694203310219565495e-01, -5.694003503679514466e-01, -5.690287065063019956e-01
4.799999999999999822e-01, -5.675968183901932695e-01, -5.683626382261256493e-01, -5.683427174146433725e-01, -5.679718901482319060e-01
4.809999999999999831e-01, -5.665452221310862679e-01, -5.673092827288054307e-01, -5.672894240278442135e-01, -5.669194579147597279e-01
4.819999999999999840e-01, -5.654981727646625211e-01, -5.662603821932136183e-01, -5.662405878681451288e-01, -5.658715275236524400e-01
4.829999999999999849e-01, -5.644557875593569918e-01, -5.652160537808438301e-01, -5.651963260942385325e-01, -5.648282161871518436e-01
4.839999999999999858e-01, -5.634181832612226160e-01, -5.641764141382782372e-01, -5.641567553497208731e-01, -5.637896405988118698e-01
4.849999999999999867e-01, -5.623854760808562059e-01, -5.631415793840381934e-01, -5.631219917499589167e-01, -5.627559169203931733e-01
4.859999999999999876e-01, -5.613577816803825282e-01, -5.621116650955120253e-01, -5.620921508690097657e-01, -5.617271607688182344e-01
4.869999999999999885e-01, -5.603352151605004439e-01, -5.610867862959220131e-01, -5.610673477265979425e-01, -5.607034872031864126e-01
4.879999999999999893e-01, -5.593178910475909982e-01, -5.600670574413669778e-01, -5.600476967751552015e-01, -5.596850107118476192e-01
4.889999999999999902e-01, -5.583059232808910144e-01, -5.590525924079198239e-01, -5.590333118869199591e-01, -5.586718451995417167e-01
4.899999999999999911e-01, -5.572994251997331894e-01, -5.580435044787859233e-01, -5.580243063410998960e-01, -5.576641039746015327e-01
4.909999999999999920e-01, -5.562985095308501382e-01, -5.570399063315268906e-01, -5.570207928110998408e-01, -5.566618997362229315e-01
4.919999999999999929e-01, -5.553032883757504923e-01, -5.560419100253535252e-01, -5.560228833518148228e-01, -5.556653445617973919e-01
4.929999999999999938e-01, -5.543138731981637202e-01, -5.550496269884840350e-01, -5.550306893869890734e-01, -5.546745498943201902e-01
4.939999999999999947e-01, -5.533303748115546705e-01, -5.540631680055670971e-01, -5.540443216966456363e-01, -5.536896265298630881e-01
4.949999999999999956e-01, -5.523529033667152754e-01, -5.530826432051840769e-01, -5.530638904045844795e-01, -5.527106846051204059e-01
4.959999999999999964e-01, -5.513815683394248657e-01, -5.521081620474063145e-01, -5.520895049659534370e-01, -5.517378335850298132e-01
4.969999999999999973e-01, -5.504164785181917541e-01, -5.511398333114490011e-01, -5.511212741548910943e-01, -5.507711822504630650e-01
4.979999999999999982e-01, -5.494577419920668726e-01, -5.501777650833771238e-01, -5.501593060522433909e-01, -5.498108386859973384e-01
4.989999999999999991e-01, -5.485054661385391217e-01, -5.492220647438953440e-01, -5.492037080333578292e-01, -5.488569102677602896e-01
5.000000000000000000e-01, -5.475597576115082132e-01, -5.482728389562262494e-01, -5.482545867559543984e-01, -5.479095036513550454e-01
5.010000000000000009e-01, -5.466207223293410022e-01, -5.473301936540467816e-01, -5.473120481480735489e-01, -5.469687247598649105e-01
5.020000000000000018e-01, -5.456884654630073106e-01, -5.463942340295181443e-01, -5.463761973961067664e-01, -5.460346787719392303e-01
5.030000000000000027e-01, -5.447630914243017930e-01, -5.454650645213960924e-01, -5.454471389329077491e-01, -5.451074701099621889e-01
5.040000000000000036e-01, -5.438447038541491807e-01, -5.445427888032283725e-01, -5.445249764259871839e-01, -5.441872024283052056e-01
5.050000000000000044e-01, -5.429334056109975659e-01, -5.436275097716214422e-01, -5.436098127657897905e-01, -5.432739786016668182e-01
5.060000000000000053e-01, -5.420292987592976175e-01, -5.427193295346096624e-01, -5.427017500540629591e-01, -5.423679007134952768e-01
5.070000000000000062e-01, -5.411324845580716136e-01, -5.418183494001047595e-01, -5.418008895923076551e-01, -5.414690700445058402e-01
5.080000000000000071e-01, -5.402430634495724027e-01, -5.409246698644376572e-01, -5.409073318703210287e-01, -5.405775870612812284e-01
5.090000000000000080e-01, -5.393611350480345124e-01, -5.400383906009869062e-01, -5.400211765548312837e-01, -5.396935514049679972e-01
5.100000000000000089e-01, -5.384867981285169636e-01, -5.391596104489086994e-01, -5.391425224782220305e-01, -5.388170618800629530e-01
5.110000000000000098e-01, -5.376201506158408971e-01, -5.382884274019474891e-01, -5.382714676273532284e-01, -5.379482164432958236e-01
5.120000000000000107e-01, -5.367612895736216805e-01, -5.374249385973552950e-01, -5.374081091324763859e-01, -5.370871121926036329e-01
5.130000000000000115e-01, -5.359103111933983810e-01, -5.365692403049038273e-01, -5.365525432562494590e-01, -5.362338453562082163e-01
5.140000000000000124e-01, -5.350673107838600506e-01, -5.357214279159908665e-01, -5.357048653828464513e-01, -5.353885112817853287e-01
5.150000000000000133e-01, -5.342323827601712649e-01, -5.348815959328562242e-01, -5.348651700071748172e-01, -5.345512044257372253e-01
5.160000000000000142e-01, -5.334056206333979144e-01, -5.340498379579000643e-01, -5.340335507241870117e-01, -5.337220183425666065e-01
5.170000000000000151e-01, -5.325871170000339161e-01, -5.332262466830905989e-01, -5.332101002183043947e-01, -5.329010456743539237e-01
5.180000000000000160e-01, -5.317769635316305088e-01, -5.324109138795020124e-01, -5.323949102529423882e-01, -5.320883781403350499e-01
5.190000000000000169e-01, -5.309752509645292440e-01, -5.316039303869424248e-01, -5.315880716601466549e-01, -5.312841065265896390e-01
5.200000000000000178e-01, -5.301820690896998922e-01, -5.308053861036996501e-01, -5.307896743303367471e-01, -5.304883206758332914e-01
5.210000000000000187e-01, -5.293975067426831549e-01, -5.300153699764026394e-01, -5.299998072021631090e-01, -5.297011094773222961e-01
5.220000000000000195e-01, -5.286216517936418446e-01, -5.292339699899811789e-01, -5.292185582524798759e-01, -5.289225608568629555e-01
5.230000000000000204e-01, -5.278545911375192023e-01, -5.284612731577630340e-01, -5.284460144864288056e-01, -5.281527617669388164e-01
5.240000000000000213e-01, -5.270964106843066821e-01, -5.276973655116787842e-01, -5.276822619276472226e-01, -5.273917981769472574e-01
5.250000000000000222e-01, -5.263471953494225364e-01, -5.269423320925794574e-01, -5.269273856085907592e-01, -5.266397550635540936e-01
5.260000000000000231e-01, -5.256070290442012016e-01, -5.261962569406891665e-01, -5.261814695609816628e-01, -5.258967164011623119e-01
5.270000000000000240e-01, -5.248759946664951492e-01, -5.254592230861834246e-01, -5.254445968063800043e-01, -5.251627651524992668e-01
5.280000000000000249e-01, -5.241541740913906455e-01, -5.247313125398794798e-01, -5.247168493468813422e-01, -5.244379832593273338e-01
5.290000000000000258e-01, -5.234416481620373096e-01, -5.240126062840703147e-01, -5.239983081559440592e-01, -5.237224516332700253e-01
5.300000000000000266e-01, -5.227384966805944666e-01, -5.233031842634802144e-01, -5.232890531693463743e-01, -5.230162501467655600e-01
5.310000000000000275e-01, -5.220447983992929641e-01, -5.226031253763603335e-01, -5.225891632762780237e-01, -5.223194576241441123e-01
5.320000000000000284e-01, -5.213606310116151166e-01, -5.219125074657184893e-01, -5.218987163105639482e-01, -5.216321518328298490e-01
5.330000000000000293e-01, -5.206860711435936651e-01, -5.212314073106840695e-01, -5.212177890420318649e-01, -5.209544094746721976e-01
5.340000000000000302e-01, -5.200211943452281993e-01, -5.205599006180117172e-01, -5.205464571680121777e-01, -5.202863061774068987e-01
5.350000000000000311e-01, -5.193660750820252581e-01, -5.198980620137373387e-01, -5.198847953049849924e-01, -5.196279164862462885e-01
5.360000000000000320e-01, -5.187207867266575567e-01, -5.192459650349682265e-01, -5.192328769803706834e-01, -5.189793138556025864e-01
5.370000000000000329e-01, -5.180854015507463384e-01, -5.186036821218212856e-01, -5.185907746244646788e-01, -5.183405706409480729e-01
5.380000000000000338e-01, -5.174599907167669599e-01, -5.179712846095156920e-01, -5.179585595625230132e-01, -5.177117580908059402e-01
5.390000000000000346e-01, -5.168446242700792670e-01, -5.173488427206146545e-01, -5.173363020069983165e-01, -5.170929463388829195e-01
5.400000000000000355e-01, -5.162393711310817590e-01, -5.167364255574130594e-01, -5.167240710499265699e-01, -5.164842043963364659e-01
5.410000000000000364e-01, -5.156442990874936516e-01, -5.161341010944928698e-01, -5.161219346554699605e-01, -5.158856001441849415e-01
5.420000000000000373e-01, -5.150594747867615064e-01, -5.155419361714204118e-01, -5.155299596526163874e-01, -5.152972003258576850e-01
5.430000000000000382e-01, -5.144849637285959787e-01, -5.149599964856148571e-01, -5.149482117280358429e-01, -5.147190705398865251e-01
5.440000000000000391e-01, -5.139208302576345755e-01, -5.143883465853711368e-01, -5.143767554190967761e-01, -5.141512752327437319e-01
5.450000000000000400e-01, -5.133671375562367523e-01, -5.138270498630440608e-01, -5.138156541070442174e-01, -5.135938776918212989e-01
5.460000000000000409e-01, -5.128239476374062411e-01, -5.132761685483904213e-01, -5.132649700103392165e-01, -5.130469400385583301e-01
5.470000000000000417e-01, -5.122913213378459396e-01, -5.127357637020889536e-01, -5.127247641781622622e-01, -5.125105232217164186e-01
5.480000000000000426e-01, -5.117693183111449162e-01, -5.122058952094129536e-01, -5.121950964840803477e-01, -5.119846870107980230e-01
5.490000000000000435e-01, -5.112579970210959779e-01, -5.116866217740666523e-01, -5.116760256198817913e-01, -5.114694899896182756e-01
5.500000000000000444e-01, -5.107574147351494620e-01, -5.111780009121943413e-01, -5.111676090895728164e-01, -5.109649895500230077e-01
5.510000000000000453e-01, -5.102676275179980347e-01, -5.106800889465598070e-01, -5.106699032035416641e-01, -5.104712418857564327e-01
5.520000000000000462e-01, -5.097886902252981578e-01, -5.101929410008746446e-01, -5.101829630728901277e-01, -5.099883019864800415e-01
5.530000000000000471e-01, -5.093206564975260031e-01, -5.097166109943150891e-01, -5.097068426039284006e-01, -5.095162236319392690e-01
5.540000000000000480e-01, -5.088635787539697031e-01, -5.092511516361806212e-01, -5.092415944928360139e-01, -5.090550593862837037e-01
5.550000000000000488e-01, -5.084175081868588242e-01, -5.087966144207367591e-01, -5.087872702204874198e-01, -5.086048605925340693e-01
5.560000000000000497e-01, -5.079824947556303982e-01, -5.083530496222092854e-01, -5.083439200474408892e-01, -5.081656773672010852e-01
5.570000000000000506e-01, -5.075585871813341754e-01, -5.079205062899487810e-01, -5.079115930090879472e-01, -5.077375585950542058e-01
5.580000000000000515e-01, -5.071458329411755450e-01, -5.074990322437450407e-01, -5.074903369109678986e-01, -5.073205519240387984e-01
5.590000000000000524e-01, -5.067442782631973452e-01, -5.070886740693141270e-01, -5.070801983242334554e-01, -5.069147037603416450e-01
5.600000000000000533e-01, -5.063539681211041144e-01, -5.066894771139304199e-01, -5.066812225812810100e-01, -5.065200592636064370e-01
5.610000000000000542e-01, -5.059749462292240096e-01, -5.063014854822175392e-01, -5.062934537715292338e-01, -5.061366623422937083e-01
5.620000000000000551e-01, -5.056072550376122798e-01, -5.059247420320885924e-01, -5.059169347373527748e-01, -5.057645556491883188e-01
5.630000000000000560e-01, -5.052509357272980672e-01, -5.055592883708415197e-01, -5.055517070701622817e-01, -5.054037805770514868e-01
5.640000000000000568e-01, -5.049060282056716531e-01, -5.052051648513898874e-01, -5.051978111066319777e-01, -5.050543772544173748e-01
5.650000000000000577e-01, -5.045725711020150328e-01, -5.048624105686441155e-01, -5.048552859250697855e-01, -5.047163845415312267e-01
5.660000000000000586e-01, -5.042506017631754878e-01, -5.045310633560303737e-01, -5.045241693419245665e-01, -5.043898400264288373e-01
5.670000000000000595e-01, -5.039401562493821540e-01, -5.042111597821390401e-01, -5.042044979084320255e-01, -5.040747800211557994e-01
5.680000000000000604e-01, -5.036412693302080301e-01, -5.039027351475122707e-01, -5.038963069073914003e-01, -5.037712395581248614e-01
5.690000000000000613e-01, -5.033539744806756477e-01, -5.036058234815561363e-01, -5.035996303500694937e-01, -5.034792523866095104e-01
5.700000000000000622e-01, -5.030783038775081817e-01, -5.033204575395798797e-01, -5.033145009732336028e-01, -5.031988509693734457e-01
5.710000000000000631e-01, -5.028142883955245557e-01, -5.030466687999507469e-01, -5.030409502362990226e-01, -5.029300664794330578e-01
5.720000000000000639e-01, -5.025619576041828740e-01, -5.027844874613718318e-01, -5.027790083186024495e-01, -5.026729287969512461e-01
